series_id,pass_id,common_key,series_role,master_profile_id,worker_id,robot_id,time_ms,current_a,voltage_v,speed_value
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10200,213.54,24.72,27.72
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10300,210.71,24.67,28.15
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10400,211.17,24.52,28.53
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10500,216.03,25.12,27.89
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10600,216.94,25.25,35.62
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10700,217.17,25.41,34.84
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10800,216.95,25.39,34.94
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,10900,216.43,25.24,34.92
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11000,214.06,24.81,36.05
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11100,210.1,24.39,35.39
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11200,210.02,24.53,35.32
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11300,211.14,24.73,35.54
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11400,210.97,24.66,35.53
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11500,217.94,25.28,36.3
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11600,214.58,25.42,35.61
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11700,214.84,25.47,35.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11800,208.87,23.62,35.1
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,11900,212.28,23.92,35.17
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12000,212.62,23.92,35.19
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12100,213.66,24.46,35.3
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12200,214.67,24.7,35.53
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12300,215.01,24.63,35.24
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12400,214.9,24.63,35.16
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12500,215.31,24.67,35.19
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12600,214.86,24.69,35.24
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12700,212.45,24.46,35.01
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12800,213.01,24.51,35.25
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,12900,207.2,23.68,34.54
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13000,210.36,24.14,34.8
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13100,208.26,23.78,35.06
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13200,209.37,24.21,34.89
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13300,213.93,24.75,35.31
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13400,215.89,25.16,35.75
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13500,216.71,25.1,35.53
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13600,214.42,24.63,35.51
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13700,213.99,24.72,36.17
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13800,208.06,23.71,34.65
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,13900,211.22,24.3,35.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14000,211.16,24.25,35.35
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14100,210.65,24.36,35.12
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14200,213.57,24.56,34.71
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14300,215.46,24.88,34.7
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14400,216.29,25.1,34.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14500,214.3,24.64,32.01
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14600,212.04,24.15,30.15
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14700,208.77,23.74,29.65
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14800,209.92,23.85,30.01
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,14900,214.57,24.55,30.27
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15000,214.07,24.86,29.64
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15100,218.51,25.2,29.24
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15200,212.62,24.84,28.9
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15300,212.55,24.9,28.58
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15400,212.9,24.8,28.83
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15500,213.03,24.83,28.66
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15600,213.35,24.8,28.77
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15700,213.09,24.85,28.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15800,217.56,25.13,29.49
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,15900,218.11,25.27,29.47
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16000,218.06,25.19,29.53
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16100,217.9,25.21,29.41
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16200,215.23,24.54,29.95
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16300,212.05,24.6,30.21
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16400,208.54,23.88,33.41
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16500,210.68,24.15,34.5
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16600,213.93,24.52,34.31
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16700,215.09,24.59,33.77
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16800,214.87,24.81,34.54
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,16900,215.31,24.75,34.44
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17000,214.49,24.76,34.38
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17100,213.54,24.52,34.44
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17200,210.67,24.18,34.8
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17300,208.9,23.72,29.42
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17400,207.54,24.11,26.64
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17500,209.97,24.36,27.02
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17600,212.26,24.31,26.98
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17700,215.33,24.68,27.14
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17800,214.26,24.72,36.0
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,17900,213.27,24.66,35.12
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18000,212.76,24.6,35.15
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18100,212.66,24.61,35.17
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18200,212.91,24.68,35.22
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18300,213.26,24.6,35.12
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18400,215.18,25.26,36.22
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18500,217.3,25.25,35.21
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18600,216.92,25.16,35.24
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18700,216.79,25.23,35.33
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18800,217.32,25.25,35.4
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,18900,215.2,25.06,35.49
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19000,215.05,25.05,35.71
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19100,214.89,25.07,35.68
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19200,215.23,25.04,35.6
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19300,215.3,24.97,35.6
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19400,215.03,25.07,35.51
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19500,215.29,25.02,35.86
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19600,217.65,25.37,35.33
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19700,215.27,24.89,35.19
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19800,215.77,25.18,35.88
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,19900,212.67,24.58,35.63
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20000,211.78,24.61,35.53
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20100,212.28,24.67,35.65
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20200,212.73,24.68,35.54
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20300,209.04,23.93,34.75
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20400,211.57,24.61,35.87
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20500,212.85,24.6,35.56
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20600,212.65,24.61,35.77
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20700,215.78,24.94,35.99
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20800,217.81,25.33,34.81
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,20900,216.7,25.21,36.18
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21000,214.72,24.99,30.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21100,213.97,24.94,31.05
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21200,212.91,24.37,31.61
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21300,208.21,24.08,30.55
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21400,209.97,24.27,30.58
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21500,215.1,25.01,36.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21600,217.53,25.49,37.15
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21700,216.78,25.3,36.3
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21800,214.61,24.82,35.97
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,21900,214.21,24.86,35.85
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22000,214.12,24.84,35.88
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22100,214.56,24.85,36.05
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22200,215.76,25.23,36.92
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22300,215.51,25.16,36.5
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22400,214.02,24.94,36.11
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22500,208.34,23.85,35.51
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22600,208.14,23.83,35.65
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22700,208.12,23.83,35.41
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22800,211.56,24.4,35.38
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,22900,214.21,24.82,35.94
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23000,215.03,24.83,36.48
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23100,214.6,24.78,36.5
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23200,211.51,24.47,36.23
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23300,209.44,24.22,34.9
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23400,211.36,24.54,35.9
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23500,214.97,25.1,36.6
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23600,217.24,25.4,36.32
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23700,215.69,25.18,36.22
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23800,213.68,24.85,36.16
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,23900,214.32,25.07,36.29
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24000,211.48,24.47,35.72
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24100,212.02,24.44,35.87
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24200,211.41,24.47,35.85
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24300,211.58,24.42,35.71
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24400,211.08,24.4,35.73
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24500,210.1,24.64,35.95
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24600,213.33,24.82,36.07
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24700,217.27,25.34,36.46
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24800,217.49,25.47,37.51
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,24900,214.27,25.18,36.43
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25000,213.52,24.81,36.43
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25100,211.98,24.46,36.21
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25200,209.02,24.2,35.14
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25300,209.44,24.22,35.17
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25400,209.8,24.26,35.07
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25500,209.79,24.32,33.89
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25600,212.89,24.9,31.21
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25700,214.64,24.9,31.1
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25800,216.58,25.36,31.18
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,25900,213.67,24.9,34.38
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26000,210.46,24.29,35.98
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26100,210.37,24.34,35.79
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26200,210.33,24.39,35.86
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26300,211.59,24.34,35.26
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26400,212.62,24.46,35.47
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26500,215.54,24.93,35.46
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26600,214.24,24.82,35.1
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26700,214.11,24.86,35.24
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26800,213.55,24.69,35.16
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,26900,215.46,24.93,36.19
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27000,214.69,24.88,36.18
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27100,215.59,24.84,36.12
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27200,214.06,24.78,36.68
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27300,211.28,24.28,35.24
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27400,210.26,24.14,35.23
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27500,212.14,24.56,35.71
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27600,213.95,24.78,36.32
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27700,216.71,25.18,35.62
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27800,216.66,25.21,35.77
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,27900,216.54,25.16,35.23
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,28000,214.35,24.99,36.04
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,28100,212.3,24.63,36.42
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,28200,212.4,24.65,36.51
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,28300,210.52,24.15,35.86
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,28400,209.69,24.18,35.68
S-B07-2-B,P-B07-2,WO-2026-0318|J-B-07,beginner,MP-LEE,WK-03,RB-02,28500,209.46,23.93,34.91
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,0,197.12,23.4,29.49
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,100,197.44,23.51,29.25
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,200,197.96,23.7,29.47
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,300,197.76,23.62,28.82
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,400,199.05,23.87,28.64
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,500,198.63,23.76,28.6
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,600,197.94,23.71,28.54
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,700,198.44,23.74,28.85
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,800,199.91,24.01,29.23
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,900,197.92,23.6,29.77
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1000,198.5,23.57,29.99
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1100,198.25,23.66,30.3
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1200,198.81,23.75,29.62
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1300,200.12,23.97,29.52
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1400,199.88,23.93,29.25
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1500,199.33,23.92,29.12
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1600,198.53,23.82,29.2
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1700,199.37,23.85,29.49
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1800,198.82,23.84,29.41
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,1900,198.18,23.75,29.59
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,2000,197.53,23.58,29.73
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,2100,197.06,23.46,30.01
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,2200,196.27,23.5,30.03
S-C01-1-M,P-C01-1,WO-2026-0401|J-C-01,master,MP-KIM,WK-M1,RB-03,2300,196.88,23.58,30.0
